0 	 132 	 [5582.401  905.822   27.434]
0 	 133 	 [5521.085  958.639   35.933]
0 	 134 	 [6349.573  166.084    0.   ]
0 	 135 	 [5939.79   560.734   15.132]
0 	 136 	 [6.436e+03 7.858e+01 1.052e+00]
0 	 137 	 [5462.999 1024.13    28.529]
0 	 138 	 [6418.204   97.453    0.   ]
0 	 139 	 [6.410e+03 1.036e+02 2.322e+00]
0 	 140 	 [5613.943  867.363   34.35 ]
0 	 141 	 [6438.357   77.3      0.   ]
0 	 142 	 [2140.01  3219.514 1156.133]
0 	 143 	 [5239.89  1224.074   51.693]
0 	 144 	 [6440.931   74.726    0.   ]
0 	 145 	 [5453.419 1035.319   26.919]
0 	 146 	 [5814.613  685.181   15.863]
0 	 147 	 [3313.973 2648.317  553.367]
0 	 148 	 [2271.477 3200.507 1043.673]
0 	 149 	 [6.325e+03 1.897e+02 7.196e-01]
0 	 150 	 [4986.655 1429.325   99.677]
0 	 151 	 [3497.016 2537.958  480.683]
0 	 152 	 [6.394e+03 1.203e+02 8.558e-01]
0 	 153 	 [6447.621   68.036    0.   ]
0 	 154 	 [6442.129   73.528    0.   ]
0 	 155 	 [2245.307 3165.079 1105.271]
0 	 156 	 [3326.926 2664.188  524.543]
0 	 157 	 [2172.814 3198.181 1144.662]
0 	 158 	 [5221.754 1240.031   53.872]
0 	 159 	 [5068.737 1354.83    92.09 ]
0 	 160 	 [2196.809 3190.784 1128.064]
0 	 161 	 [3353.373 2659.621  502.663]
0 	 162 	 [2250.216 3107.214 1158.228]
0 	 163 	 [4724.527 1640.122  151.008]
0 	 164 	 [5878.45   614.627   22.58 ]
0 	 165 	 [4998.422 1370.814  146.421]
0 	 166 	 [6155.617  343.142   16.898]
0 	 167 	 [4680.598 1686.141  148.918]
0 	 168 	 [5210.209 1246.815   58.633]
0 	 169 	 [5147.39  1270.406   97.861]
0 	 170 	 [6.256e+03 2.583e+02 1.375e+00]
0 	 171 	 [3453.393 2606.761  455.503]
0 	 172 	 [6.336e+03 1.783e+02 1.726e+00]
0 	 173 	 [4797.03  1595.017  123.61 ]
0 	 174 	 [4814.891 1568.977  131.789]
0 	 175 	 [4793.857 1558.275  163.525]
0 	 176 	 [4760.197 1626.458  129.003]
0 	 177 	 [4892.062 1501.619  121.976]
0 	 178 	 [4882.745 1509.278  123.635]
0 	 179 	 [4863.791 1545.288  106.578]
0 	 180 	 [4868.375 1535.585  111.696]
0 	 181 	 [5396.239 1056.022   63.396]
0 	 182 	 [6.422e+03 9.345e+01 2.172e-01]
0 	 183 	 [6256.509  244.762   14.386]
0 	 184 	 [4864.25  1522.686  128.722]
0 	 185 	 [6.268e+03 2.429e+02 4.801e+00]
0 	 186 	 [5156.536 1294.99    64.131]
0 	 187 	 [5154.61  1265.627   95.421]
0 	 188 	 [5179.394 1251.428   84.835]
0 	 189 	 [6.249e+03 2.665e+02 2.175e-01]
0 	 190 	 [5151.518 1302.735   61.404]
0 	 191 	 [4767.564 1645.112  102.981]
0 	 192 	 [5150.074 1307.695   57.889]
0 	 193 	 [4820.783 1582.622  112.252]
0 	 194 	 [5169.577 1266.416   79.664]
0 	 195 	 [5097.215 1333.528   84.914]
0 	 196 	 [6375.77   139.887    0.   ]
0 	 197 	 [6361.369  154.288    0.   ]
0 	 198 	 [6.190e+03 3.243e+02 1.638e+00]
0 	 199 	 [5512.535  960.524   42.598]
0 	 200 	 [5153.807 1265.029   96.82 ]
0 	 201 	 [3176.434 2773.239  565.985]
0 	 202 	 [6.209e+03 3.036e+02 2.956e+00]
0 	 203 	 [5142.908 1279.75    92.999]
0 	 204 	 [5206.724 1244.445   64.488]
0 	 205 	 [2321.883 3127.887 1065.887]
0 	 206 	 [5143.723 1303.554   68.381]
0 	 207 	 [4914.846 1483.796  117.015]
0 	 208 	 [6263.329  252.328    0.   ]
0 	 209 	 [5700.993  791.649   23.016]
0 	 210 	 [2362.813 3125.949 1026.896]
0 	 211 	 [5618.813  868.245   28.599]
0 	 212 	 [6.278e+03 2.350e+02 2.472e+00]
0 	 213 	 [5335.323 1106.215   74.119]
0 	 214 	 [2344.793 3129.092 1041.772]
0 	 215 	 [5588.526  872.608   54.523]
0 	 216 	 [3749.969 2357.598  408.091]
0 	 217 	 [6420.489   95.168    0.   ]
0 	 218 	 [2865.197 2866.75   783.71 ]
0 	 219 	 [6142.954  365.326    7.378]
0 	 220 	 [5585.6    894.198   35.859]
0 	 221 	 [6.189e+03 3.232e+02 3.921e+00]
0 	 222 	 [6186.661  322.673    6.323]
0 	 223 	 [6253.574  262.083    0.   ]
0 	 224 	 [3353.798 2629.643  532.216]
0 	 225 	 [6370.115  145.542    0.   ]
0 	 226 	 [6.204e+03 3.101e+02 1.605e+00]
0 	 227 	 [6.153e+03 3.602e+02 2.018e+00]
0 	 228 	 [6.235e+03 2.789e+02 1.972e+00]
0 	 229 	 [6.180e+03 3.330e+02 3.045e+00]
0 	 230 	 [6.231e+03 2.788e+02 5.990e+00]
0 	 231 	 [3369.414 2627.778  518.465]
0 	 232 	 [6153.064  350.22    12.373]
0 	 233 	 [6.167e+03 3.433e+02 5.325e+00]
0 	 234 	 [6.215e+03 2.998e+02 4.987e-01]
0 	 235 	 [2499.167 3032.002  984.488]
0 	 236 	 [2601.289 2986.809  927.56 ]
0 	 237 	 [2473.004 2998.006 1044.646]
0 	 238 	 [5686.856  787.248   41.553]
0 	 239 	 [6.280e+03 2.339e+02 2.041e+00]
0 	 240 	 [5778.746  715.943   20.968]
0 	 241 	 [5705.214  791.133   19.311]
0 	 242 	 [6.382e+03 1.334e+02 3.960e-01]
0 	 243 	 [5287.722 1153.86    74.074]
0 	 244 	 [5632.723  851.292   31.642]
0 	 245 	 [5288.365 1161.888   65.404]
0 	 246 	 [6126.019  382.424    7.214]
0 	 247 	 [5771.83   705.643   38.184]
0 	 248 	 [6.235e+03 2.764e+02 4.150e+00]
0 	 249 	 [5681.31   814.99    19.357]
0 	 250 	 [6.209e+03 3.042e+02 2.581e+00]
0 	 251 	 [5379.867 1087.704   48.086]
0 	 252 	 [5106.772 1313.486   95.399]
0 	 253 	 [6.247e+03 2.638e+02 5.262e+00]
0 	 254 	 [2801.744 2965.265  748.648]
0 	 255 	 [5092.846 1315.342  107.469]
0 	 256 	 [2902.381 2867.918  745.358]
0 	 257 	 [3579.239 2520.042  416.376]
0 	 258 	 [5761.675  737.089   16.893]
0 	 259 	 [5078.777 1344.583   92.298]
0 	 260 	 [4115.057 2107.843  292.757]
0 	 261 	 [5189.381 1245.435   80.841]
0 	 262 	 [5382.047 1065.989   67.621]
0 	 263 	 [5773.867  724.87    16.92 ]
0 	 264 	 [6376.847  138.81     0.   ]
0 	 265 	 [6.389e+03 1.249e+02 1.718e+00]
0 	 266 	 [5127.994 1306.335   81.328]
0 	 267 	 [5323.301 1122.127   70.229]
0 	 268 	 [5108.73  1331.724   75.203]
0 	 269 	 [5248.35  1204.385   62.921]
0 	 270 	 [4085.316 2152.196  278.145]
0 	 271 	 [5737.303  755.905   22.449]
0 	 272 	 [5146.58  1291.722   77.354]
0 	 273 	 [5171.087 1255.112   89.457]
0 	 274 	 [3586.721 2538.23   390.705]
0 	 275 	 [5791.645  689.083   34.929]
0 	 276 	 [5769.028  723.719   22.91 ]
0 	 277 	 [5818.055  675.198   22.404]
0 	 278 	 [4660.578 1713.058  142.021]
0 	 279 	 [6.148e+03 3.670e+02 1.115e+00]
0 	 280 	 [5679.817  805.188   30.653]
0 	 281 	 [6.211e+03 3.044e+02 2.663e-01]
0 	 282 	 [5970.65   533.117   11.89 ]
0 	 283 	 [5663.415  831.701   20.541]
0 	 284 	 [5870.806  629.085   15.767]
0 	 285 	 [6087.217  421.636    6.805]
0 	 286 	 [6337.122  178.535    0.   ]
0 	 287 	 [5427.066 1037.376   51.215]
0 	 288 	 [5427.767 1044.35    43.54 ]
0 	 289 	 [6450.3     65.357    0.   ]
0 	 290 	 [6.347e+03 1.668e+02 1.668e+00]
0 	 291 	 [5671.1    825.736   18.821]
0 	 292 	 [4670.816 1713.323  131.518]
0 	 293 	 [6.061e+03 4.518e+02 2.967e+00]
0 	 294 	 [5986.921  515.305   13.431]
0 	 295 	 [5278.111 1182.634   54.912]
0 	 296 	 [6.442e+03 7.285e+01 9.610e-01]
0 	 297 	 [5291.527 1132.142   91.988]
0 	 298 	 [5297.598 1174.9     43.159]
0 	 299 	 [5284.127 1166.925   64.605]
0 	 300 	 [5355.681 1133.821   26.155]
0 	 301 	 [5312.275 1135.955   67.427]
0 	 302 	 [5329.533 1147.73    38.394]
0 	 303 	 [5346.835 1101.395   67.427]
0 	 304 	 [5263.948 1195.025   56.684]
0 	 305 	 [5545.539  919.696   50.422]
0 	 306 	 [5313.854 1134.826   66.977]
0 	 307 	 [5256.926 1188.1     70.63 ]
0 	 308 	 [5621.263  850.677   43.717]
0 	 309 	 [6456.803   58.854    0.   ]
0 	 310 	 [6.150e+03 3.623e+02 3.296e+00]
0 	 311 	 [5296.128 1163.473   56.056]
0 	 312 	 [4064.404 2156.781  294.472]
0 	 313 	 [5337.665 1136.821   41.17 ]
0 	 314 	 [5241.703 1183.554   90.4  ]
0 	 315 	 [6308.605  207.052    0.   ]
0 	 316 	 [6.278e+03 2.339e+02 3.645e+00]
0 	 317 	 [5315.716 1153.922   46.02 ]
0 	 318 	 [5244.163 1203.092   68.402]
0 	 319 	 [2996.516 2835.554  683.587]
0 	 320 	 [5261.35  1197.467   56.84 ]
0 	 321 	 [5275.532 1190.45    49.675]
0 	 322 	 [5167.721 1239.446  108.49 ]
0 	 323 	 [5237.437 1214.141   64.078]
0 	 324 	 [6167.471  340.466    7.72 ]
0 	 325 	 [5518.881  975.678   21.098]
0 	 326 	 [5840.419  650.786   24.452]
0 	 327 	 [6.338e+03 1.750e+02 2.175e+00]
0 	 328 	 [6197.83   311.163    6.664]
0 	 329 	 [6393.314  122.343    0.   ]
0 	 330 	 [6.188e+03 3.255e+02 1.734e+00]
0 	 331 	 [5165.856 1281.14    68.66 ]
0 	 332 	 [6132.469  369.639   13.549]
0 	 333 	 [5436.367 1036.835   42.464]
0 	 334 	 [6340.554  175.111    0.   ]
0 	 335 	 [6194.805  314.329    6.531]
0 	 336 	 [5611.462  871.863   32.341]
0 	 337 	 [6.396e+03 1.192e+02 8.523e-01]
0 	 338 	 [6.386e+03 1.272e+02 2.874e+00]
0 	 339 	 [6.240e+03 2.722e+02 3.825e+00]
0 	 340 	 [6.308e+03 2.042e+02 3.063e+00]
0 	 341 	 [6.320e+03 1.924e+02 3.463e+00]
0 	 342 	 [6.222e+03 2.914e+02 2.022e+00]
0 	 343 	 [6.167e+03 3.461e+02 2.586e+00]
0 	 344 	 [6.385e+03 1.299e+02 1.238e+00]
0 	 345 	 [6.155e+03 3.559e+02 5.205e+00]
0 	 346 	 [6.190e+03 3.229e+02 2.875e+00]
0 	 347 	 [5484.606  987.993   43.066]
0 	 348 	 [5493.324  980.498   41.844]
0 	 349 	 [6429.419   86.246    0.   ]
0 	 350 	 [6129.385  378.31     7.97 ]
0 	 351 	 [6.189e+03 3.237e+02 3.167e+00]
0 	 352 	 [6.168e+03 3.467e+02 9.137e-01]
0 	 353 	 [6.113e+03 3.965e+02 6.045e+00]
0 	 354 	 [6.387e+03 1.265e+02 1.676e+00]
0 	 355 	 [6.209e+03 3.056e+02 1.429e+00]
0 	 356 	 [5536.533  942.459   36.673]
0 	 357 	 [6184.868  322.305    8.493]
0 	 358 	 [6.113e+03 3.987e+02 4.449e+00]
0 	 359 	 [6258.601  257.065    0.   ]
0 	 360 	 [6.350e+03 1.636e+02 1.994e+00]
0 	 361 	 [6054.859  451.069    9.737]
0 	 362 	 [6399.238  116.428    0.   ]
0 	 363 	 [6373.396  142.269    0.   ]
0 	 364 	 [5087.902 1335.947   91.817]
0 	 365 	 [6.217e+03 2.961e+02 2.322e+00]
0 	 366 	 [6.299e+03 2.124e+02 4.238e+00]
0 	 367 	 [6397.66   118.005    0.   ]
0 	 368 	 [6181.834  326.62     7.213]
0 	 369 	 [6450.473   65.193    0.   ]
0 	 370 	 [6191.871  315.676    8.119]
0 	 371 	 [4965.27  1444.259  106.136]
0 	 372 	 [5889.879  613.723   12.063]
0 	 373 	 [5556.163  923.275   36.227]
0 	 374 	 [6458.492   57.174    0.   ]
0 	 375 	 [5513.952  970.49    31.223]
0 	 376 	 [6.053e+03 4.594e+02 3.187e+00]
0 	 377 	 [5667.089  819.347   29.23 ]
0 	 378 	 [6.384e+03 1.297e+02 2.336e+00]
0 	 379 	 [6.219e+03 2.947e+02 1.785e+00]
0 	 380 	 [6030.442  475.388    9.836]
0 	 381 	 [6.182e+03 3.271e+02 6.093e+00]
0 	 382 	 [6186.975  318.165   10.526]
0 	 383 	 [4306.997 1994.024  214.644]
0 	 384 	 [6.203e+03 3.115e+02 9.650e-01]
0 	 385 	 [5662.88   819.327   33.458]
0 	 386 	 [6133.595  372.223    9.848]
0 	 387 	 [5989.903  515.659   10.103]
0 	 388 	 [6311.687  203.979    0.   ]
0 	 389 	 [5656.172  807.022   52.472]
0 	 390 	 [6.112e+03 3.985e+02 5.052e+00]
0 	 391 	 [6.133e+03 3.774e+02 5.657e+00]
0 	 392 	 [5712.054  785.351   18.261]
0 	 393 	 [5624.593  860.158   30.915]
0 	 394 	 [5647.35   842.547   25.768]
0 	 395 	 [6189.359  326.307    0.   ]
0 	 396 	 [4715.308 1663.434  136.702]
0 	 397 	 [4716.248 1674.859  124.337]
0 	 398 	 [6.231e+03 2.834e+02 1.279e+00]
0 	 399 	 [4978.691 1466.231   70.522]
0 	 400 	 [6.158e+03 3.550e+02 2.610e+00]
0 	 401 	 [4941.731 1459.354  114.359]
0 	 402 	 [4966.505 1429.493  119.446]
0 	 403 	 [5060.607 1380.574   74.263]
0 	 404 	 [5255.208 1189.485   70.752]
0 	 405 	 [4965.359 1461.111   88.974]
0 	 406 	 [5057.579 1368.335   89.53 ]
0 	 407 	 [5969.989  535.384   10.071]
0 	 408 	 [5342.313 1127.125   46.006]
0 	 409 	 [6.228e+03 2.841e+02 3.781e+00]
0 	 410 	 [5026.514 1394.783   94.146]
0 	 411 	 [6.181e+03 3.338e+02 2.910e-01]
0 	 412 	 [4334.698 1970.698  210.048]
0 	 413 	 [5902.667  591.096   21.681]
0 	 414 	 [5701.062  787.054   27.329]
0 	 415 	 [6.288e+03 2.270e+02 7.872e-01]
0 	 416 	 [4381.63  1919.416  214.398]
0 	 417 	 [5951.834  547.123   16.487]
0 	 418 	 [6401.181  114.263    0.   ]
0 	 419 	 [5969.158  532.038   14.248]
0 	 420 	 [6.265e+03 2.485e+02 1.590e+00]
0 	 421 	 [5247.157 1212.45    55.837]
0 	 422 	 [6.333e+03 1.822e+02 5.194e-01]
0 	 423 	 [6132.28   363.952   19.212]
0 	 424 	 [6.212e+03 2.991e+02 4.114e+00]
0 	 425 	 [5665.638  820.953   28.853]
0 	 426 	 [6.271e+03 2.435e+02 4.816e-01]
0 	 427 	 [5946.24   557.666   11.538]
0 	 428 	 [6234.035  281.409    0.   ]
0 	 429 	 [6400.494  114.95     0.   ]
0 	 430 	 [5698.251  790.591   26.602]
0 	 431 	 [5653.223  838.296   23.926]
0 	 432 	 [6.385e+03 1.297e+02 4.689e-01]
0 	 433 	 [5540.824  928.968   45.651]
0 	 434 	 [5888.03   608.68    18.735]
0 	 435 	 [6.286e+03 2.280e+02 1.657e+00]
0 	 436 	 [6.312e+03 2.031e+02 3.041e-01]
0 	 437 	 [5595.66   871.657   48.127]
0 	 438 	 [5567.266  912.359   35.819]
0 	 439 	 [5567.452  891.638   56.354]
0 	 440 	 [6.096e+03 4.148e+02 4.979e+00]
0 	 441 	 [5763.665  733.622   18.157]
0 	 442 	 [5627.328  848.415   39.701]
0 	 443 	 [5601.028  887.447   26.969]
0 	 444 	 [4883.537 1514.112  117.795]
0 	 445 	 [6374.79   140.654    0.   ]
0 	 446 	 [4027.887 2175.703  311.854]
0 	 447 	 [4671.469 1706.54   137.436]
0 	 448 	 [6379.446  135.998    0.   ]
0 	 449 	 [4859.412 1510.97   145.062]
0 	 450 	 [4093.026 2122.265  300.153]
0 	 451 	 [4691.153 1690.438  133.853]
0 	 452 	 [6.157e+03 3.565e+02 1.771e+00]
0 	 453 	 [4845.758 1557.685  112.   ]
0 	 454 	 [4147.767 2074.415  293.263]
0 	 455 	 [6217.174  291.537    6.751]
0 	 456 	 [6451.043   64.419    0.   ]
0 	 457 	 [4941.518 1440.827  133.116]
0 	 458 	 [6375.403  140.059    0.   ]
0 	 459 	 [6403.884  111.578    0.   ]
0 	 460 	 [6427.097   88.365    0.   ]
0 	 461 	 [6.364e+03 1.503e+02 1.151e+00]
0 	 462 	 [6389.115  126.347    0.   ]
0 	 463 	 [6415.66    99.802    0.   ]
0 	 464 	 [6421.475   93.987    0.   ]
0 	 465 	 [6427.784   87.678    0.   ]
0 	 466 	 [6439.947   75.514    0.   ]
0 	 467 	 [6411.565  103.896    0.   ]
0 	 468 	 [6416.442   99.253    0.   ]
0 	 469 	 [6451.416   64.279    0.   ]
0 	 470 	 [6471.613   44.082    0.   ]
0 	 471 	 [6104.762  399.05    11.883]
0 	 472 	 [6426.235   89.46     0.   ]
0 	 473 	 [6.448e+03 6.559e+01 2.070e+00]
0 	 474 	 [6.460e+03 5.284e+01 2.481e+00]
0 	 475 	 [6.373e+03 1.413e+02 1.425e+00]
0 	 476 	 [6451.921   63.774    0.   ]
0 	 477 	 [5743.974  753.23    18.491]
0 	 478 	 [6440.3     75.395    0.   ]
0 	 479 	 [6451.85    63.845    0.   ]
0 	 480 	 [6.405e+03 1.101e+02 3.070e-01]
0 	 481 	 [6393.681  122.014    0.   ]
0 	 482 	 [6443.568   72.127    0.   ]
0 	 483 	 [6.427e+03 8.595e+01 2.755e+00]
0 	 484 	 [6432.909   82.786    0.   ]
0 	 485 	 [6424.19    91.505    0.   ]
0 	 486 	 [6.346e+03 1.676e+02 2.520e+00]
0 	 487 	 [6420.146   96.341    0.   ]
0 	 488 	 [6.319e+03 1.960e+02 1.764e+00]
0 	 489 	 [6302.955  213.532    0.   ]
